Frame Cars_Data RSSI
125 "[{'vehId': 'veh14', 'x_coor': 234.7542251763743, 'y_coor': -153.40500128962265, 'z_coor': 15.258330345153809, 'angle': -5.589979976231417, 'velocity': 5.711409165964015}, {'vehId': 'veh16', 'x_coor': 164.64810473617848, 'y_coor': 103.23771268635227, 'z_coor': 7.062691688537598, 'angle': -5.723437359214607, 'velocity': 16.23315605848885}, {'vehId': 'veh17', 'x_coor': 169.12129152339554, 'y_coor': -213.29178825555113, 'z_coor': 15.534738540649414, 'angle': -7.06896627918626, 'velocity': 11.413985234246551}, {'vehId': 'veh18', 'x_coor': -206.39168620296192, 'y_coor': -256.88334882172654, 'z_coor': 7.6188645362854, 'angle': -2.2712425750583534, 'velocity': 2.9643624158576127}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -82.53787040710449, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -82.48690605163574, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}"
126 "[{'vehId': 'veh14', 'x_coor': 230.32233192691666, 'y_coor': -157.1437378152996, 'z_coor': 15.5318021774292, 'angle': -5.5824196632567356, 'velocity': 5.796657783326245}, {'vehId': 'veh16', 'x_coor': 150.45485080524594, 'y_coor': 94.34486232770661, 'z_coor': 4.357594013214111, 'angle': -5.72349418085547, 'velocity': 16.716400757425898}, {'vehId': 'veh17', 'x_coor': 161.0478088904909, 'y_coor': -205.1506674822363, 'z_coor': 15.208982467651367, 'angle': -7.074027412367316, 'velocity': 11.647828910014555}, {'vehId': 'veh18', 'x_coor': -202.83701229898432, 'y_coor': -252.6669114186223, 'z_coor': 7.414525985717773, 'angle': -2.271242575058352, 'velocity': 5.515378760523162}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -82.06949234008789, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -82.01037406921387, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}"
127 "[{'vehId': 'veh14', 'x_coor': 225.9811245019576, 'y_coor': -160.80597195580398, 'z_coor': 15.899809837341309, 'angle': -5.582419663256731, 'velocity': 5.678046016113385}, {'vehId': 'veh16', 'x_coor': 136.18567816872422, 'y_coor': 85.28381166441301, 'z_coor': 1.4182416200637817, 'angle': -5.703001657013233, 'velocity': 16.87083284151132}, {'vehId': 'veh17', 'x_coor': 152.39672355739543, 'y_coor': -196.36708930589663, 'z_coor': 14.85409927368164, 'angle': -7.076182716340509, 'velocity': 12.300914499097466}, {'vehId': 'veh18', 'x_coor': -197.9563124445304, 'y_coor': -246.87758559702795, 'z_coor': 7.213403701782227, 'angle': -2.271242575058352, 'velocity': 7.572820753999985}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -87.34575271606445, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -87.70146369934082, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}"
128 "[{'vehId': 'veh14', 'x_coor': 221.09443135844896, 'y_coor': -164.78506254447421, 'z_coor': 16.0, 'angle': -5.600962283540405, 'velocity': 6.301727114429251}, {'vehId': 'veh16', 'x_coor': 122.38100159416098, 'y_coor': 76.21833836855399, 'z_coor': -1.7403732538223267, 'angle': -5.702117405226478, 'velocity': 16.482992016541274}, {'vehId': 'veh17', 'x_coor': 144.61108980121554, 'y_coor': -188.462217244568, 'z_coor': 14.534723281860352, 'angle': -7.076182716340529, 'velocity': 11.070335278011822}, {'vehId': 'veh18', 'x_coor': -191.23816560353504, 'y_coor': -239.50053800684384, 'z_coor': 7.131586074829102, 'angle': -2.3424576573377323, 'velocity': 9.988177452026866}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -89.06252861022949, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -89.03628349304199, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}"
129 "[{'vehId': 'veh14', 'x_coor': 216.2398626131275, 'y_coor': -168.72864590705046, 'z_coor': 16.0, 'angle': -5.600962283540396, 'velocity': 6.2544434322486815}, {'vehId': 'veh16', 'x_coor': 108.67659094576197, 'y_coor': 66.86098389411336, 'z_coor': -5.3257246017456055, 'angle': -5.677022181204901, 'velocity': 16.562996322236458}, {'vehId': 'veh17', 'x_coor': 136.5711447835793, 'y_coor': -180.2991391015609, 'z_coor': 14.902774810791016, 'angle': -7.076182716340529, 'velocity': 11.431938587062955}, {'vehId': 'veh18', 'x_coor': -182.27700249517062, 'y_coor': -232.24934385485767, 'z_coor': 7.530005931854248, 'angle': -2.4490109239177276, 'velocity': 11.538151676044798}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -90.83181381225586, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -108.45020294189453}, 'veh17': {'veh14': -92.23459243774414, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -109.07959938049316, 'veh17': -200, 'veh18': 0}}"
130 "[{'vehId': 'veh14', 'x_coor': 211.58653638953814, 'y_coor': -172.5087509665724, 'z_coor': 16.0, 'angle': -5.600962283540396, 'velocity': 5.995170150857903}, {'vehId': 'veh16', 'x_coor': 95.06907210664616, 'y_coor': 57.26059634446585, 'z_coor': -9.552366256713867, 'angle': -5.649788790342473, 'velocity': 16.622111207752923}, {'vehId': 'veh17', 'x_coor': 128.30800790903703, 'y_coor': -171.9094508803991, 'z_coor': 14.622204780578613, 'angle': -7.076182716340509, 'velocity': 11.749293444053233}, {'vehId': 'veh18', 'x_coor': -172.59629795994118, 'y_coor': -223.21888541765583, 'z_coor': 8.55764389038086, 'angle': -2.3794867243387623, 'velocity': 13.287924311542882}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -91.97607040405273, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -92.49139785766602}, 'veh17': {'veh14': -90.30614852905273, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -92.31319427490234, 'veh17': -200, 'veh18': 0}}"
131 "[{'vehId': 'veh14', 'x_coor': 206.46005139511425, 'y_coor': -176.67322406255863, 'z_coor': 16.0, 'angle': -5.600962283540396, 'velocity': 6.604770080719628}, {'vehId': 'veh16', 'x_coor': 81.40502507216735, 'y_coor': 47.226679452705355, 'z_coor': -13.315509796142578, 'angle': -5.649788790342473, 'velocity': 16.919390303356074}, {'vehId': 'veh17', 'x_coor': 120.4790465318161, 'y_coor': -163.9605876281441, 'z_coor': 14.372673034667969, 'angle': -7.076182716340513, 'velocity': 11.131942503157966}, {'vehId': 'veh18', 'x_coor': -161.7595047150335, 'y_coor': -212.70769839532042, 'z_coor': 8.968436241149902, 'angle': -2.3551052420095533, 'velocity': 15.153304296319776}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -94.91239547729492, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -94.69849586486816}, 'veh17': {'veh14': -97.87184715270996, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -90.06593704223633, 'veh17': -200, 'veh18': 0}}"
132 "[{'vehId': 'veh14', 'x_coor': 201.66898138398386, 'y_coor': -180.5652245627144, 'z_coor': 16.0, 'angle': -5.60096228354041, 'velocity': 6.17263405599866}, {'vehId': 'veh16', 'x_coor': 67.8156560998209, 'y_coor': 36.59657670486308, 'z_coor': -16.88497543334961, 'angle': -5.610987314801072, 'velocity': 17.22166304934627}, {'vehId': 'veh17', 'x_coor': 112.38686448652311, 'y_coor': -155.74447243851728, 'z_coor': 13.706951141357422, 'angle': -7.076182716340517, 'velocity': 11.506214031836912}, {'vehId': 'veh18', 'x_coor': -152.199034503847, 'y_coor': -201.9947975805715, 'z_coor': 8.007185935974121, 'angle': -2.29941105150667, 'velocity': 14.407900908456586}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -91.00896835327148}, 'veh17': {'veh14': -111.10179901123047, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -89.3953800201416, 'veh17': -200, 'veh18': 0}}"
133 "[{'vehId': 'veh14', 'x_coor': 197.04388749553067, 'y_coor': -184.32239523342236, 'z_coor': 15.352226257324219, 'angle': -5.600962283540391, 'velocity': 5.95879667417381}, {'vehId': 'veh16', 'x_coor': 54.99333599435039, 'y_coor': 26.131756626821414, 'z_coor': -18.27162742614746, 'angle': -5.583292437460345, 'velocity': 16.519945162342363}, {'vehId': 'veh17', 'x_coor': 103.79012058382415, 'y_coor': -147.01606794082292, 'z_coor': 13.212748527526855, 'angle': -7.076182716340521, 'velocity': 12.223646819571927}, {'vehId': 'veh18', 'x_coor': -142.2101394438706, 'y_coor': -190.80182906933098, 'z_coor': 7.0, 'angle': -2.2994110515066657, 'velocity': 15.05354935792967}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -89.24751281738281}, 'veh17': {'veh14': -117.13974952697754, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -87.93181419372559, 'veh17': -200, 'veh18': 0}}"
134 "[{'vehId': 'veh14', 'x_coor': 192.59161785086468, 'y_coor': -187.93917303955172, 'z_coor': 14.664480209350586, 'angle': -5.600962283540405, 'velocity': 5.736136431174836}, {'vehId': 'veh16', 'x_coor': 42.18123062536068, 'y_coor': 15.342615263461653, 'z_coor': -18.27162742614746, 'angle': -5.583292437460348, 'velocity': 16.717126840044248}, {'vehId': 'veh17', 'x_coor': 95.95878204874418, 'y_coor': -138.95438441701688, 'z_coor': 12.525092124938965, 'angle': -7.087307873751387, 'velocity': 11.317214792295323}, {'vehId': 'veh18', 'x_coor': -132.25140649080305, 'y_coor': -179.83030815974342, 'z_coor': 6.504429340362549, 'angle': -2.313194306250549, 'velocity': 14.7892381310765}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -90.62995910644531}, 'veh17': {'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -87.76939392089844, 'veh17': -200, 'veh18': 0}}"
135 "[{'vehId': 'veh14', 'x_coor': 187.30358702841085, 'y_coor': -192.23487703845316, 'z_coor': 14.474015235900879, 'angle': -5.600962283540405, 'velocity': 6.812899637871906}, {'vehId': 'veh16', 'x_coor': 28.88209664276087, 'y_coor': 4.143344541272313, 'z_coor': -18.271625518798828, 'angle': -5.583292437460345, 'velocity': 17.35259766033242}, {'vehId': 'veh17', 'x_coor': 87.85464996316222, 'y_coor': -130.38960000131988, 'z_coor': 11.593321800231934, 'angle': -7.098580353649057, 'velocity': 12.046638216640764}, {'vehId': 'veh18', 'x_coor': -121.5333193324609, 'y_coor': -168.4628478515743, 'z_coor': 6.028435707092285, 'angle': -2.3272273299746487, 'velocity': 15.621475304507122}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -85.77884674072266}, 'veh17': {'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -84.6846866607666, 'veh17': -200, 'veh18': 0}}"
136 "[{'vehId': 'veh14', 'x_coor': 182.85808650531527, 'y_coor': -195.846155984312, 'z_coor': 14.568785667419434, 'angle': -5.60096228354041, 'velocity': 5.72741535003066}, {'vehId': 'veh16', 'x_coor': 16.041807059900975, 'y_coor': -6.669530896925437, 'z_coor': -18.288585662841797, 'angle': -5.583292437460345, 'velocity': 16.753901364182557}, {'vehId': 'veh17', 'x_coor': 80.18952565541741, 'y_coor': -122.25024843151081, 'z_coor': 11.07586669921875, 'angle': -7.098580353649052, 'velocity': 11.449643830493056}, {'vehId': 'veh18', 'x_coor': -111.50409678764669, 'y_coor': -157.83508364105793, 'z_coor': 5.917574882507324, 'angle': -2.3272273299746487, 'velocity': 14.61317578946001}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -116.52486801147461, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -84.62349891662598}, 'veh17': {'veh14': -107.48526573181152, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -82.9800796508789, 'veh17': -200, 'veh18': 0}}"
137 "[{'vehId': 'veh14', 'x_coor': 177.8686844050241, 'y_coor': -199.8992705129452, 'z_coor': 14.675148010253906, 'angle': -5.600962283540405, 'velocity': 6.42815764574103}, {'vehId': 'veh16', 'x_coor': 3.1357799070706847, 'y_coor': -17.53776428878257, 'z_coor': -18.335247039794922, 'angle': -5.58329243746034, 'velocity': 16.839675190084115}, {'vehId': 'veh17', 'x_coor': 72.40761689097934, 'y_coor': -113.98688716365217, 'z_coor': 11.162973403930664, 'angle': -7.098580353649049, 'velocity': 11.624088546637408}, {'vehId': 'veh18', 'x_coor': -100.89606125711674, 'y_coor': -147.16373246000572, 'z_coor': 6.31513786315918, 'angle': -2.354126668491139, 'velocity': 15.000455738704122}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -106.22716903686523, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -84.79198455810547}, 'veh17': {'veh14': -105.47561645507812, 'veh16': -200, 'veh17': 0, 'veh18': -110.78964233398438}, 'veh18': {'veh14': -200, 'veh16': -84.0536117553711, 'veh17': -110.82599639892578, 'veh18': 0}}"
138 "[{'vehId': 'veh14', 'x_coor': 174.57973473807914, 'y_coor': -202.57103145966468, 'z_coor': 14.74526309967041, 'angle': -5.600962283540405, 'velocity': 4.237358810346427}, {'vehId': 'veh16', 'x_coor': -9.81792001798533, 'y_coor': -28.44614317304024, 'z_coor': -18.384483337402344, 'angle': -5.583292437460345, 'velocity': 16.901878220512035}, {'vehId': 'veh17', 'x_coor': 64.34239176719706, 'y_coor': -105.42268126997959, 'z_coor': 11.308259010314941, 'angle': -7.098580353649052, 'velocity': 12.047287346240095}, {'vehId': 'veh18', 'x_coor': -90.3811722561548, 'y_coor': -136.60526745821093, 'z_coor': 6.467344284057617, 'angle': -2.354126668491139, 'velocity': 14.898634684744694}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -104.90359306335449, 'veh18': -116.73486709594727}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -90.06988525390625}, 'veh17': {'veh14': -106.8435287475586, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -116.21383666992188, 'veh16': -90.07138252258301, 'veh17': -200, 'veh18': 0}}"
139 "[{'vehId': 'veh14', 'x_coor': 169.46070942497892, 'y_coor': -206.29327635180192, 'z_coor': 14.83622932434082, 'angle': -5.66884347915804, 'velocity': 6.340577225768156}, {'vehId': 'veh16', 'x_coor': -22.70887422233551, 'y_coor': -39.301683555650925, 'z_coor': -18.39635467529297, 'angle': -5.583292437460345, 'velocity': 16.820008134253758}, {'vehId': 'veh17', 'x_coor': 56.707636134651636, 'y_coor': -97.31557722992127, 'z_coor': 11.832622528076172, 'angle': -7.098580353649052, 'velocity': 11.404281159168072}, {'vehId': 'veh18', 'x_coor': -79.5621261363271, 'y_coor': -125.78720412431352, 'z_coor': 5.689882278442383, 'angle': -2.3595850090172696, 'velocity': 15.290922846000113}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -88.14179420471191, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -88.15032958984375, 'veh16': -200, 'veh17': 0, 'veh18': -105.98780632019043}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -104.05837059020996, 'veh18': 0}}"
140 "[{'vehId': 'veh14', 'x_coor': 164.61697965148818, 'y_coor': -207.8107492264306, 'z_coor': 15.261893272399902, 'angle': -5.98390195654412, 'velocity': 5.147485081650465}, {'vehId': 'veh16', 'x_coor': -35.8583560109966, 'y_coor': -50.37493137768132, 'z_coor': -18.38943099975586, 'angle': -5.583292437460345, 'velocity': 17.157332742045135}, {'vehId': 'veh17', 'x_coor': 49.2753835961895, 'y_coor': -89.42350478107306, 'z_coor': 12.343077659606934, 'angle': -7.098580353649057, 'velocity': 11.10179574487634}, {'vehId': 'veh18', 'x_coor': -71.01752039818058, 'y_coor': -117.4692598886019, 'z_coor': 5.932552337646484, 'angle': -2.382680770000026, 'velocity': 11.95195970379839}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -88.27140808105469, 'veh18': -117.82094955444336}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -88.26132774353027, 'veh16': -200, 'veh17': 0, 'veh18': -93.50556373596191}, 'veh18': {'veh14': -117.35705375671387, 'veh16': -200, 'veh17': -93.5422420501709, 'veh18': 0}}"
141 "[{'vehId': 'veh14', 'x_coor': 160.60835118352787, 'y_coor': -204.70447940574857, 'z_coor': 15.190956115722656, 'angle': -6.956262570769069, 'velocity': 5.151008745920061}, {'vehId': 'veh16', 'x_coor': -48.6218134717721, 'y_coor': -61.12310608149227, 'z_coor': -18.367345809936523, 'angle': -5.58329243746034, 'velocity': 16.65365146041705}, {'vehId': 'veh17', 'x_coor': 41.80994916043761, 'y_coor': -81.49619753146354, 'z_coor': 12.855810165405273, 'angle': -7.0985803536490435, 'velocity': 11.151360616929791}, {'vehId': 'veh18', 'x_coor': -66.17430052753355, 'y_coor': -112.48118054554314, 'z_coor': 6.457551956176758, 'angle': -2.1938752116330837, 'velocity': 7.451959703798391}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -86.84194564819336, 'veh18': -118.04222106933594}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -86.85118675231934, 'veh16': -200, 'veh17': 0, 'veh18': -93.51362228393555}, 'veh18': {'veh14': -117.58821487426758, 'veh16': -200, 'veh17': -93.83773803710938, 'veh18': 0}}"
142 "[{'vehId': 'veh14', 'x_coor': 155.73566113730766, 'y_coor': -199.75716328272827, 'z_coor': 14.991067886352539, 'angle': -7.076182716340529, 'velocity': 6.928442077649905}, {'vehId': 'veh16', 'x_coor': -61.71446013086927, 'y_coor': -72.46838834294721, 'z_coor': -18.3443546295166, 'angle': -5.550131085359377, 'velocity': 17.29287867156646}, {'vehId': 'veh17', 'x_coor': 33.96989666228205, 'y_coor': -73.1710952831188, 'z_coor': 13.394271850585938, 'angle': -7.098580353649049, 'velocity': 11.710939720253423}, {'vehId': 'veh18', 'x_coor': -67.01455777389015, 'y_coor': -106.04546182113427, 'z_coor': 5.870774745941162, 'angle': -7.611944258879046, 'velocity': 6.7132826040787466}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -86.22760772705078, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -86.16168022155762, 'veh16': -200, 'veh17': 0, 'veh18': -95.03739356994629}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -96.0545539855957, 'veh18': 0}}"
143 "[{'vehId': 'veh14', 'x_coor': 149.35723165207838, 'y_coor': -193.28104706509592, 'z_coor': 14.729415893554688, 'angle': -7.076182716340509, 'velocity': 9.069441892587728}, {'vehId': 'veh16', 'x_coor': -74.5338263558138, 'y_coor': -84.12859089750125, 'z_coor': -18.321264266967773, 'angle': -5.532739804898759, 'velocity': 17.29633197972408}, {'vehId': 'veh17', 'x_coor': 26.0264234265926, 'y_coor': -64.73617384481696, 'z_coor': 13.682087898254395, 'angle': -7.098580353649049, 'velocity': 11.865422617321796}, {'vehId': 'veh18', 'x_coor': -72.74459999588174, 'y_coor': -99.08735546964766, 'z_coor': 4.473905563354492, 'angle': -7.124897983588842, 'velocity': 9.03208418961706}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -83.41357231140137, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -84.04691696166992, 'veh16': -200, 'veh17': 0, 'veh18': -108.00880432128906}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -107.06880569458008, 'veh18': 0}}"
144 "[{'vehId': 'veh14', 'x_coor': 141.28437880056873, 'y_coor': -185.08455709914261, 'z_coor': 14.631830215454102, 'angle': -7.076182716340529, 'velocity': 11.47872999360241}, {'vehId': 'veh16', 'x_coor': -87.02102302144618, 'y_coor': -96.0584676602044, 'z_coor': -18.312253952026367, 'angle': -5.520608189492078, 'velocity': 17.23629293427194}, {'vehId': 'veh17', 'x_coor': 18.31926605722765, 'y_coor': -56.0152720320101, 'z_coor': 13.299172401428223, 'angle': -7.16778465952214, 'velocity': 11.474330027498267}, {'vehId': 'veh18', 'x_coor': -79.71839975350588, 'y_coor': -91.28029789984308, 'z_coor': 4.782861709594727, 'angle': -7.124897983588847, 'velocity': 10.467801265517233}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -84.64552879333496, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -84.62283134460449, 'veh16': -200, 'veh17': 0, 'veh18': -86.72466278076172}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -86.72136306762695, 'veh18': 0}}"
145 "[{'vehId': 'veh14', 'x_coor': 133.45353104096597, 'y_coor': -177.1337785742389, 'z_coor': 14.91800308227539, 'angle': -7.076182716340513, 'velocity': 11.134624736368806}, {'vehId': 'veh16', 'x_coor': -99.26585939632565, 'y_coor': -108.52734404056329, 'z_coor': -16.009002685546875, 'angle': -5.4861315278700005, 'velocity': 17.360725826787267}, {'vehId': 'veh17', 'x_coor': 11.186327411558807, 'y_coor': -43.06865175219616, 'z_coor': 13.0, 'angle': -7.3912265491653955, 'velocity': 12.874352123688832}, {'vehId': 'veh18', 'x_coor': -88.1065239530302, 'y_coor': -82.4109081412565, 'z_coor': 6.4123992919921875, 'angle': -7.073075803339725, 'velocity': 12.225668929476274}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -90.22953033447266, 'veh18': -113.70694160461426}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -90.18438339233398, 'veh16': -200, 'veh17': 0, 'veh18': -96.71810150146484}, 'veh18': {'veh14': -113.70231628417969, 'veh16': -200, 'veh17': -96.73294067382812, 'veh18': 0}}"
146 "[{'vehId': 'veh14', 'x_coor': 125.87598737539355, 'y_coor': -169.44018353864715, 'z_coor': 14.48239517211914, 'angle': -7.076182716340529, 'velocity': 10.7744535112606}, {'vehId': 'veh16', 'x_coor': -111.30901075708687, 'y_coor': -121.03859839630371, 'z_coor': -13.18956184387207, 'angle': -5.460422958387533, 'velocity': 17.355151639500136}, {'vehId': 'veh17', 'x_coor': 0.9347214451148602, 'y_coor': -33.850648321071276, 'z_coor': 13.0, 'angle': -6.897162731860497, 'velocity': 12.76901903835397}, {'vehId': 'veh18', 'x_coor': -98.98402884724965, 'y_coor': -73.37210170333032, 'z_coor': 8.206958770751953, 'angle': -6.978482004442473, 'velocity': 14.184879628853855}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -88.56157302856445, 'veh18': -113.8161849975586}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -80.54335594177246}, 'veh17': {'veh14': -88.60930442810059, 'veh16': -200, 'veh17': 0, 'veh18': -84.33939933776855}, 'veh18': {'veh14': -113.81341934204102, 'veh16': -80.54373741149902, 'veh17': -84.30959701538086, 'veh18': 0}}"
147 "[{'vehId': 'veh14', 'x_coor': 118.43942640709946, 'y_coor': -161.88973037432083, 'z_coor': 14.406257629394531, 'angle': -7.076182716340529, 'velocity': 10.573991252676734}, {'vehId': 'veh16', 'x_coor': -122.33381563992936, 'y_coor': -133.05355958441353, 'z_coor': -10.29397964477539, 'angle': -5.454837602003477, 'velocity': 16.295226999133327}, {'vehId': 'veh17', 'x_coor': -8.324582153820472, 'y_coor': -23.578613495001946, 'z_coor': 12.39814281463623, 'angle': -7.1963416402357065, 'velocity': 14.265213931828628}, {'vehId': 'veh18', 'x_coor': -109.85053625389389, 'y_coor': -62.3055115059509, 'z_coor': 10.048480987548828, 'angle': -7.0944523795813845, 'velocity': 15.519075959834673}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -90.16598701477051, 'veh18': -112.46774673461914}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -87.0003890991211}, 'veh17': {'veh14': -90.11383056640625, 'veh16': -200, 'veh17': 0, 'veh18': -83.8271427154541}, 'veh18': {'veh14': -112.37255096435547, 'veh16': -87.00074195861816, 'veh17': -83.76912117004395, 'veh18': 0}}"
148 "[{'vehId': 'veh14', 'x_coor': 111.12379631872568, 'y_coor': -154.46206016690869, 'z_coor': 13.634340286254883, 'angle': -7.076182716340517, 'velocity': 10.402040525464491}, {'vehId': 'veh16', 'x_coor': -133.82526886574874, 'y_coor': -145.6177154425952, 'z_coor': -7.82774019241333, 'angle': -5.450804460727212, 'velocity': 17.01493275656222}, {'vehId': 'veh17', 'x_coor': -17.0976774361921, 'y_coor': -12.219360338335719, 'z_coor': 11.663442611694336, 'angle': -7.1963416402357065, 'velocity': 14.672765561972634}, {'vehId': 'veh18', 'x_coor': -117.44162441514806, 'y_coor': -54.31961497697188, 'z_coor': 10.306733131408691, 'angle': -7.093923667440532, 'velocity': 11.01874262650134}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -90.62897682189941, 'veh18': -108.01182746887207}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -86.31155967712402}, 'veh17': {'veh14': -90.49636840820312, 'veh16': -200, 'veh17': 0, 'veh18': -83.64745140075684}, 'veh18': {'veh14': -108.38794708251953, 'veh16': -87.90451049804688, 'veh17': -83.60861778259277, 'veh18': 0}}"
