Frame Cars_Data PathLoss RSSI
165 "[{'vehId': 'veh14', 'x_coor': -15.901080629595924, 'y_coor': -13.768693340554023, 'z_coor': 11.763651847839355, 'angle': -7.196341640235714, 'velocity': 13.146903139122278}, {'vehId': 'veh17', 'x_coor': -175.5658194963931, 'y_coor': 167.625345500812, 'z_coor': 13.968451499938965, 'angle': -7.109504702407621, 'velocity': 13.68413477748342}, {'vehId': 'veh18', 'x_coor': -140.05641028835385, 'y_coor': -27.896551132002116, 'z_coor': 10.355352401733398, 'angle': -7.526437594771905, 'velocity': 9.39842980231624}, {'vehId': 'veh24', 'x_coor': 378.95797362949617, 'y_coor': 278.2534705657546, 'z_coor': 6.095343112945557, 'angle': -5.8299953046810415, 'velocity': 10.95631526164709}]" "{'veh14': {'veh14': 0, 'veh17': -85.52905082702637, 'veh18': -93.3726978302002, 'veh24': -200}, 'veh17': {'veh14': -85.5665111541748, 'veh17': 0, 'veh18': -105.91203689575195, 'veh24': -200}, 'veh18': {'veh14': -92.60968208312988, 'veh17': -107.5145435333252, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 14.541685104370117, 'veh18': 28.113832473754883, 'veh24': 122.85267639160156}, 'veh17': {'veh14': 14.579145431518555, 'veh17': 0, 'veh18': 36.622623443603516, 'veh24': 121.62811279296875}, 'veh18': {'veh14': 27.35081672668457, 'veh17': 38.22513008117676, 'veh18': 0, 'veh24': 121.07633972167969}, 'veh24': {'veh14': 122.85267639160156, 'veh17': 121.62811279296875, 'veh18': 121.07633972167969, 'veh24': 0}}"
166 "[{'vehId': 'veh14', 'x_coor': -23.797690876728154, 'y_coor': -3.5442979601756974, 'z_coor': 11.1023530960083, 'angle': -7.1963416402357065, 'velocity': 13.206867948106938}, {'vehId': 'veh17', 'x_coor': -184.84088830641278, 'y_coor': 177.69235821132708, 'z_coor': 14.619547843933105, 'angle': -7.109504702407621, 'velocity': 13.691199806134106}, {'vehId': 'veh18', 'x_coor': -146.6346504399603, 'y_coor': -18.230588336541416, 'z_coor': 10.28973388671875, 'angle': -7.162005064296721, 'velocity': 11.80296973090153}, {'vehId': 'veh24', 'x_coor': 369.15721516931666, 'y_coor': 273.4531628394078, 'z_coor': 6.717144966125488, 'angle': -5.825358735980342, 'velocity': 10.900592405241898}]" "{'veh14': {'veh14': 0, 'veh17': -108.20521354675293, 'veh18': -99.38676834106445, 'veh24': -200}, 'veh17': {'veh14': -116.95127487182617, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -98.97906303405762, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 37.18874931335449, 'veh18': 34.21522903442383, 'veh24': 123.03773498535156}, 'veh17': {'veh14': 45.934810638427734, 'veh17': 0, 'veh18': 130.6710205078125, 'veh24': 121.677978515625}, 'veh18': {'veh14': 33.80752372741699, 'veh17': 130.6710205078125, 'veh18': 0, 'veh24': 121.22213745117188}, 'veh24': {'veh14': 123.03773498535156, 'veh17': 121.677978515625, 'veh18': 121.22213745117188, 'veh24': 0}}"
167 "[{'vehId': 'veh14', 'x_coor': -31.632222233840707, 'y_coor': 6.599718739164587, 'z_coor': 10.169382095336914, 'angle': -7.1963416402357065, 'velocity': 13.103042676604801}, {'vehId': 'veh17', 'x_coor': -194.48201579600388, 'y_coor': 188.15668521195914, 'z_coor': 15.148170471191406, 'angle': -7.109504702407621, 'velocity': 14.231549708160461}, {'vehId': 'veh18', 'x_coor': -155.84436976886082, 'y_coor': -7.949820757433429, 'z_coor': 10.092705726623535, 'angle': -7.123480616085718, 'velocity': 13.796224335837175}, {'vehId': 'veh24', 'x_coor': 359.4555222768377, 'y_coor': 268.6727047229625, 'z_coor': 7.496670722961426, 'angle': -5.825358735980342, 'velocity': 10.803008408015579}]" "{'veh14': {'veh14': 0, 'veh17': -122.25882530212402, 'veh18': -95.32358169555664, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -95.37242889404297, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 51.1899471282959, 'veh18': 30.057987213134766, 'veh24': 123.22039794921875}, 'veh17': {'veh14': 128.93112182617188, 'veh17': 0, 'veh18': 130.65884399414062, 'veh24': 121.71603393554688}, 'veh18': {'veh14': 30.106834411621094, 'veh17': 130.65884399414062, 'veh18': 0, 'veh24': 121.33583068847656}, 'veh24': {'veh14': 123.22039794921875, 'veh17': 121.71603393554688, 'veh18': 121.33583068847656, 'veh24': 0}}"
168 "[{'vehId': 'veh14', 'x_coor': -39.226166632623574, 'y_coor': 16.43222757521397, 'z_coor': 9.22459602355957, 'angle': -7.196341640235714, 'velocity': 12.700667468856537}, {'vehId': 'veh17', 'x_coor': -204.38581892637626, 'y_coor': 198.90611619064816, 'z_coor': 15.991568565368652, 'angle': -7.109504702407617, 'velocity': 14.61929288891785}, {'vehId': 'veh18', 'x_coor': -165.5033769983642, 'y_coor': 2.8324848509289495, 'z_coor': 9.84505558013916, 'angle': -7.123480616085718, 'velocity': 14.469260771230266}, {'vehId': 'veh24', 'x_coor': 349.2550939324746, 'y_coor': 263.6464973372566, 'z_coor': 7.90647554397583, 'angle': -5.825358735980342, 'velocity': 11.358359246244639}]" "{'veh14': {'veh14': 0, 'veh17': -116.73527717590332, 'veh18': -94.33176040649414, 'veh24': -200}, 'veh17': {'veh14': -106.7514705657959, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -93.77103805541992, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 45.58596992492676, 'veh18': 28.931934356689453, 'veh24': 123.41281127929688}, 'veh17': {'veh14': 35.602163314819336, 'veh17': 0, 'veh18': 130.6568603515625, 'veh24': 121.75241088867188}, 'veh18': {'veh14': 28.371212005615234, 'veh17': 130.6568603515625, 'veh18': 0, 'veh24': 121.45236206054688}, 'veh24': {'veh14': 123.41281127929688, 'veh17': 121.75241088867188, 'veh18': 121.45236206054688, 'veh24': 0}}"
169 "[{'vehId': 'veh14', 'x_coor': -47.55306575249017, 'y_coor': 26.70278163060931, 'z_coor': 8.706901550292969, 'angle': -7.167005322743053, 'velocity': 13.41723716261562}, {'vehId': 'veh17', 'x_coor': -214.221909843692, 'y_coor': 209.58205340627615, 'z_coor': 16.682044982910156, 'angle': -7.109504702407621, 'velocity': 14.519340914731735}, {'vehId': 'veh18', 'x_coor': -175.8275528147975, 'y_coor': 14.357315111664946, 'z_coor': 9.472363471984863, 'angle': -7.123480616085718, 'velocity': 15.465687993245602}, {'vehId': 'veh24', 'x_coor': 338.6774715014387, 'y_coor': 258.43442955037176, 'z_coor': 9.020232200622559, 'angle': -5.825358735980342, 'velocity': 11.778371602329411}]" "{'veh14': {'veh14': 0, 'veh17': -103.93063545227051, 'veh18': -100.94865798950195, 'veh24': -200}, 'veh17': {'veh14': -103.90541076660156, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -100.247802734375, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 32.73382759094238, 'veh18': 35.42251968383789, 'veh24': 123.6046142578125}, 'veh17': {'veh14': 32.70860290527344, 'veh17': 0, 'veh18': 130.69566345214844, 'veh24': 121.78933715820312}, 'veh18': {'veh14': 34.72166442871094, 'veh17': 130.69566345214844, 'veh18': 0, 'veh24': 121.56753540039062}, 'veh24': {'veh14': 123.6046142578125, 'veh17': 121.78933715820312, 'veh18': 121.56753540039062, 'veh24': 0}}"
170 "[{'vehId': 'veh14', 'x_coor': -56.46930628996006, 'y_coor': 36.891320559004726, 'z_coor': 8.487049102783203, 'angle': -7.134905669133519, 'velocity': 13.490199719069043}, {'vehId': 'veh17', 'x_coor': -223.93942242542525, 'y_coor': 220.13127136645414, 'z_coor': 16.453516006469727, 'angle': -7.10977359614936, 'velocity': 14.345763544912339}, {'vehId': 'veh18', 'x_coor': -185.8670475052351, 'y_coor': 25.56435713304205, 'z_coor': 8.670291900634766, 'angle': -7.123480616085718, 'velocity': 15.03923366405762}, {'vehId': 'veh24', 'x_coor': 328.2878155479786, 'y_coor': 253.3149812561162, 'z_coor': 9.489827156066895, 'angle': -5.8253587359803225, 'velocity': 11.569067570529864}]" "{'veh14': {'veh14': 0, 'veh17': -105.67662239074707, 'veh18': -200, 'veh24': -200}, 'veh17': {'veh14': -106.36600494384766, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -200, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 34.45158576965332, 'veh18': 134.40516662597656, 'veh24': 123.77923583984375}, 'veh17': {'veh14': 35.140968322753906, 'veh17': 0, 'veh18': 130.72561645507812, 'veh24': 121.81816101074219}, 'veh18': {'veh14': 134.40516662597656, 'veh17': 130.72561645507812, 'veh18': 0, 'veh24': 121.6768798828125}, 'veh24': {'veh14': 123.77923583984375, 'veh17': 121.81816101074219, 'veh18': 121.6768798828125, 'veh24': 0}}"
171 "[{'vehId': 'veh14', 'x_coor': -65.31179361506787, 'y_coor': 46.992006080601186, 'z_coor': 7.833758354187012, 'angle': -7.134905669133519, 'velocity': 13.374678019087279}, {'vehId': 'veh17', 'x_coor': -233.45637677772612, 'y_coor': 230.47031282623004, 'z_coor': 15.450492858886719, 'angle': -7.109962299778694, 'velocity': 14.055236386239418}, {'vehId': 'veh18', 'x_coor': -193.46066905632134, 'y_coor': 38.83571449511993, 'z_coor': 8.442974090576172, 'angle': -7.1669884218625315, 'velocity': 15.34474226695712}, {'vehId': 'veh24', 'x_coor': 318.462174732764, 'y_coor': 248.38325909563275, 'z_coor': 9.808757781982422, 'angle': -5.814302781304726, 'velocity': 10.981290856897816}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -89.59312438964844, 'veh24': -200}, 'veh17': {'veh14': -107.28778839111328, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -89.54313278198242, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.7532958984375, 'veh18': 24.098037719726562, 'veh24': 123.93887329101562}, 'veh17': {'veh14': 36.04108428955078, 'veh17': 0, 'veh18': 130.83665466308594, 'veh24': 121.83433532714844}, 'veh18': {'veh14': 24.048046112060547, 'veh17': 130.83665466308594, 'veh18': 0, 'veh24': 121.81997680664062}, 'veh24': {'veh14': 123.93887329101562, 'veh17': 121.83433532714844, 'veh18': 121.81997680664062, 'veh24': 0}}"
172 "[{'vehId': 'veh14', 'x_coor': -73.69951087701264, 'y_coor': 56.57321227203181, 'z_coor': 7.214066505432129, 'angle': -7.134905669133519, 'velocity': 12.686816906721779}, {'vehId': 'veh17', 'x_coor': -243.16349605531954, 'y_coor': 241.01594590912532, 'z_coor': 14.427427291870117, 'angle': -7.109962299778694, 'velocity': 14.336083900939563}, {'vehId': 'veh18', 'x_coor': -202.6566701071598, 'y_coor': 49.09963824863638, 'z_coor': 8.651143074035645, 'angle': -7.123406528441507, 'velocity': 13.782877381438109}, {'vehId': 'veh24', 'x_coor': 308.22973977525606, 'y_coor': 243.19990785075538, 'z_coor': 9.934575080871582, 'angle': -5.814302781304726, 'velocity': 11.457113774502634}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -107.43291854858398, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -107.43250846862793, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.69801330566406, 'veh18': 41.88576889038086, 'veh24': 124.10711669921875}, 'veh17': {'veh14': 128.69801330566406, 'veh17': 0, 'veh18': 130.8215789794922, 'veh24': 121.84727478027344}, 'veh18': {'veh14': 41.885358810424805, 'veh17': 130.8215789794922, 'veh18': 0, 'veh24': 121.92477416992188}, 'veh24': {'veh14': 124.10711669921875, 'veh17': 121.84727478027344, 'veh18': 121.92477416992188, 'veh24': 0}}"
173 "[{'vehId': 'veh14', 'x_coor': -82.27674787417732, 'y_coor': 66.26515826916005, 'z_coor': 7.4842047691345215, 'angle': -7.121024905719441, 'velocity': 12.895052728711144}, {'vehId': 'veh17', 'x_coor': -252.73563948444405, 'y_coor': 251.41494375119373, 'z_coor': 13.806196212768555, 'angle': -7.109962299778715, 'velocity': 14.13674308386341}, {'vehId': 'veh18', 'x_coor': -208.99190170547928, 'y_coor': 56.170574161599404, 'z_coor': 8.879802703857422, 'angle': -7.123406528441507, 'velocity': 9.49518381086833}, {'vehId': 'veh24', 'x_coor': 298.53207168822433, 'y_coor': 238.28744858176765, 'z_coor': 8.819424629211426, 'angle': -5.814302781304715, 'velocity': 10.858342816922798}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -107.05008506774902, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -101.70495986938477, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.65757751464844, 'veh18': 41.642385482788086, 'veh24': 124.25619506835938}, 'veh17': {'veh14': 128.65757751464844, 'veh17': 0, 'veh18': 130.64996337890625, 'veh24': 121.8468017578125}, 'veh18': {'veh14': 36.29726028442383, 'veh17': 130.64996337890625, 'veh18': 0, 'veh24': 122.04171752929688}, 'veh24': {'veh14': 124.25619506835938, 'veh17': 121.8468017578125, 'veh18': 122.04171752929688, 'veh24': 0}}"
174 "[{'vehId': 'veh14', 'x_coor': -91.11960369361009, 'y_coor': 75.8809376564788, 'z_coor': 7.992603778839111, 'angle': -7.110432301391462, 'velocity': 13.015317136610376}, {'vehId': 'veh17', 'x_coor': -261.99252336246957, 'y_coor': 261.47144950506424, 'z_coor': 13.48099422454834, 'angle': -7.10996229977871, 'velocity': 13.67114796281036}, {'vehId': 'veh18', 'x_coor': -213.15102264002803, 'y_coor': 60.812689785321595, 'z_coor': 9.000000953674316, 'angle': -7.123406528441514, 'velocity': 6.233650207144238}, {'vehId': 'veh24', 'x_coor': 288.50079662894126, 'y_coor': 233.20540761988252, 'z_coor': 8.623263359069824, 'angle': -5.814197766578402, 'velocity': 11.230693767881005}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -113.58334541320801, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -113.61730575561523, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.63742065429688, 'veh18': 48.46476936340332, 'veh24': 124.40151977539062}, 'veh17': {'veh14': 128.63742065429688, 'veh17': 0, 'veh18': 130.3756866455078, 'veh24': 121.85005187988281}, 'veh18': {'veh14': 48.49872970581055, 'veh17': 130.3756866455078, 'veh18': 0, 'veh24': 122.18402099609375}, 'veh24': {'veh14': 124.40151977539062, 'veh17': 121.85005187988281, 'veh18': 122.18402099609375, 'veh24': 0}}"
175 "[{'vehId': 'veh14', 'x_coor': -99.95992028801663, 'y_coor': 85.49306880495544, 'z_coor': 8.0, 'angle': -7.110312653607088, 'velocity': 13.010929315655941}, {'vehId': 'veh17', 'x_coor': -271.51140546163725, 'y_coor': 271.81258523303165, 'z_coor': 13.146586418151855, 'angle': -7.10996229977871, 'velocity': 14.058083403983042}, {'vehId': 'veh18', 'x_coor': -214.36143754895576, 'y_coor': 62.163669006253826, 'z_coor': 8.99567985534668, 'angle': -7.123406528441514, 'velocity': 1.814158151808224}, {'vehId': 'veh24', 'x_coor': 278.03020214710745, 'y_coor': 227.87849025996786, 'z_coor': 8.702199935913086, 'angle': -5.810391057794241, 'velocity': 11.72700948671902}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -109.61873054504395, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -109.61129188537598, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.60345458984375, 'veh18': 44.94969367980957, 'veh24': 124.55097961425781}, 'veh17': {'veh14': 128.60345458984375, 'veh17': 0, 'veh18': 129.9341278076172, 'veh24': 121.84890747070312}, 'veh18': {'veh14': 44.9422550201416, 'veh17': 129.9341278076172, 'veh18': 0, 'veh24': 122.36465454101562}, 'veh24': {'veh14': 124.55097961425781, 'veh17': 121.84890747070312, 'veh18': 122.36465454101562, 'veh24': 0}}"
176 "[{'vehId': 'veh14', 'x_coor': -109.29781988769633, 'y_coor': 95.64343066678828, 'z_coor': 8.588065147399902, 'angle': -7.110249170528325, 'velocity': 13.741208911689446}, {'vehId': 'veh17', 'x_coor': -280.6501796905961, 'y_coor': 281.7369627953442, 'z_coor': 13.0, 'angle': -7.109722474332956, 'velocity': 13.831534691841231}, {'vehId': 'veh18', 'x_coor': -214.81965959905529, 'y_coor': 62.67510393959071, 'z_coor': 8.985873222351074, 'angle': -7.123406528441511, 'velocity': 0.6867787742822596}, {'vehId': 'veh24', 'x_coor': 267.7340828191422, 'y_coor': 222.51905953313928, 'z_coor': 8.861062049865723, 'angle': -5.8032495460082645, 'velocity': 11.569042839771122}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -107.28665351867676, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -109.13680076599121, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.6142578125, 'veh18': 43.092119216918945, 'veh24': 124.68341064453125}, 'veh17': {'veh14': 128.6142578125, 'veh17': 0, 'veh18': 129.48870849609375, 'veh24': 121.84457397460938}, 'veh18': {'veh14': 44.9422664642334, 'veh17': 129.48870849609375, 'veh18': 0, 'veh24': 122.55380249023438}, 'veh24': {'veh14': 124.68341064453125, 'veh17': 121.84457397460938, 'veh18': 122.55380249023438, 'veh24': 0}}"
177 "[{'vehId': 'veh14', 'x_coor': -117.89345893502292, 'y_coor': 104.98695014166645, 'z_coor': 9.375811576843262, 'angle': -7.110249170528325, 'velocity': 12.648933587039338}, {'vehId': 'veh17', 'x_coor': -290.7012459669969, 'y_coor': 292.62136920434773, 'z_coor': 13.0, 'angle': -7.108278462448229, 'velocity': 14.747853364922927}, {'vehId': 'veh18', 'x_coor': -214.97529266569023, 'y_coor': 62.848810523641305, 'z_coor': 8.982542037963867, 'angle': -7.123406528441507, 'velocity': 0.23326133414598937}, {'vehId': 'veh24', 'x_coor': 257.77621220795714, 'y_coor': 217.33569713926966, 'z_coor': 8.791356086730957, 'angle': -5.803249546008243, 'velocity': 11.188975965031407}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -108.74673843383789, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -107.12905883789062, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.542236328125, 'veh18': 44.93117141723633, 'veh24': 124.80870056152344}, 'veh17': {'veh14': 128.542236328125, 'veh17': 0, 'veh18': 129.00189208984375, 'veh24': 121.8123779296875}, 'veh18': {'veh14': 43.31349182128906, 'veh17': 129.00189208984375, 'veh18': 0, 'veh24': 122.74356079101562}, 'veh24': {'veh14': 124.80870056152344, 'veh17': 121.8123779296875, 'veh18': 122.74356079101562, 'veh24': 0}}"
178 "[{'vehId': 'veh14', 'x_coor': -127.28592518026056, 'y_coor': 115.196626327035, 'z_coor': 10.366308212280273, 'angle': -7.110249170528325, 'velocity': 13.82150659193516}, {'vehId': 'veh17', 'x_coor': -300.2338503883295, 'y_coor': 302.9585593018228, 'z_coor': 13.13940715789795, 'angle': -7.110082915808256, 'velocity': 13.964128570991457}, {'vehId': 'veh18', 'x_coor': -215.0432811198246, 'y_coor': 62.92469441115907, 'z_coor': 8.981087684631348, 'angle': -7.123406528441514, 'velocity': 0.10190043710379304}, {'vehId': 'veh24', 'x_coor': 247.24992470498745, 'y_coor': 211.85645715711257, 'z_coor': 9.085481643676758, 'angle': -5.803249546008243, 'velocity': 11.82766702546271}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -101.82785987854004, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -101.81822776794434, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.5361785888672, 'veh18': 38.31954383850098, 'veh24': 124.92691040039062}, 'veh17': {'veh14': 128.5361785888672, 'veh17': 0, 'veh18': 128.55502319335938, 'veh24': 121.79058837890625}, 'veh18': {'veh14': 38.30991172790527, 'veh17': 128.55502319335938, 'veh18': 0, 'veh24': 122.94966125488281}, 'veh24': {'veh14': 124.92691040039062, 'veh17': 121.79058837890625, 'veh18': 122.94966125488281, 'veh24': 0}}"
179 "[{'vehId': 'veh14', 'x_coor': -136.06956632400113, 'y_coor': 124.74450538931444, 'z_coor': 11.292598724365234, 'angle': -7.110249170528317, 'velocity': 12.92558853016466}, {'vehId': 'veh17', 'x_coor': -309.65604213614347, 'y_coor': 313.19713051653696, 'z_coor': 13.0, 'angle': -7.110082915808259, 'velocity': 13.817802363412344}, {'vehId': 'veh18', 'x_coor': -215.0509509704379, 'y_coor': 62.93325495410164, 'z_coor': 8.98092269897461, 'angle': -7.123406528441514, 'velocity': 0.011495497874856934}, {'vehId': 'veh24', 'x_coor': 237.42631255113207, 'y_coor': 206.742980210238, 'z_coor': 9.147248268127441, 'angle': -5.803249546008243, 'velocity': 11.03811894842422}]" "{'veh14': {'veh14': 0, 'veh17': -200, 'veh18': -96.57312393188477, 'veh24': -200}, 'veh17': {'veh14': -200, 'veh17': 0, 'veh18': -200, 'veh24': -200}, 'veh18': {'veh14': -96.5730094909668, 'veh17': -200, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh17': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh17': 128.50454711914062, 'veh18': 33.22226333618164, 'veh24': 125.02658081054688}, 'veh17': {'veh14': 128.50454711914062, 'veh17': 0, 'veh18': 128.12783813476562, 'veh24': 121.75419616699219}, 'veh18': {'veh14': 33.22214889526367, 'veh17': 128.12783813476562, 'veh18': 0, 'veh24': 123.14700317382812}, 'veh24': {'veh14': 125.02658081054688, 'veh17': 121.75419616699219, 'veh18': 123.14700317382812, 'veh24': 0}}"
180 "[{'vehId': 'veh14', 'x_coor': -145.15322764182008, 'y_coor': 134.6185084691246, 'z_coor': 12.151333808898926, 'angle': -7.110249170528317, 'velocity': 13.36708394845713}, {'vehId': 'veh18', 'x_coor': -215.05191703730347, 'y_coor': 62.93433320937737, 'z_coor': 8.980902671813965, 'angle': -7.123406528441507, 'velocity': 0.0014479316690736948}, {'vehId': 'veh24', 'x_coor': 227.72768844604224, 'y_coor': 201.66331694428925, 'z_coor': 8.75388240814209, 'angle': -5.800182230816886, 'velocity': 11.06242941865696}]" "{'veh14': {'veh14': 0, 'veh18': -97.88810729980469, 'veh24': -200}, 'veh18': {'veh14': -97.9140567779541, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh18': 34.550018310546875, 'veh24': 125.10693359375}, 'veh18': {'veh14': 34.57596778869629, 'veh18': 0, 'veh24': 123.346435546875}, 'veh24': {'veh14': 125.10693359375, 'veh18': 123.346435546875, 'veh24': 0}}"
181 "[{'vehId': 'veh14', 'x_coor': -153.76158549144347, 'y_coor': 143.96188923346176, 'z_coor': 12.562847137451172, 'angle': -7.108758724333881, 'velocity': 12.646633413087093}, {'vehId': 'veh18', 'x_coor': -216.37752944823723, 'y_coor': 64.3342635734943, 'z_coor': 8.949956893920898, 'angle': -7.112777245261232, 'velocity': 1.9282516201644935}, {'vehId': 'veh24', 'x_coor': 218.0168637106056, 'y_coor': 196.53308368694877, 'z_coor': 8.361454010009766, 'angle': -5.797028791547869, 'velocity': 10.98905039321164}]" "{'veh14': {'veh14': 0, 'veh18': -93.88587951660156, 'veh24': -200}, 'veh18': {'veh14': -93.9249324798584, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh18': 30.4451904296875, 'veh24': 125.18466186523438}, 'veh18': {'veh14': 30.484243392944336, 'veh18': 0, 'veh24': 123.53450012207031}, 'veh24': {'veh14': 125.18466186523438, 'veh18': 123.53450012207031, 'veh24': 0}}"
182 "[{'vehId': 'veh14', 'x_coor': -162.8335247069111, 'y_coor': 153.8059144965618, 'z_coor': 13.074660301208496, 'angle': -7.109504702407621, 'velocity': 13.376702374524886}, {'vehId': 'veh18', 'x_coor': -219.5111094121829, 'y_coor': 67.45227939854624, 'z_coor': 8.870623588562012, 'angle': -7.066093849164776, 'velocity': 4.417484297013262}, {'vehId': 'veh24', 'x_coor': 208.01908017280738, 'y_coor': 191.24964244167097, 'z_coor': 8.503652572631836, 'angle': -5.7970287915478895, 'velocity': 11.308546932213925}]" "{'veh14': {'veh14': 0, 'veh18': -81.93389892578125, 'veh24': -200}, 'veh18': {'veh14': -81.87285423278809, 'veh18': 0, 'veh24': -200}, 'veh24': {'veh14': -200, 'veh18': -200, 'veh24': 0}}" "{'veh14': {'veh14': 0, 'veh18': 18.322219848632812, 'veh24': 125.24813842773438}, 'veh18': {'veh14': 18.26117515563965, 'veh18': 0, 'veh24': 123.70783996582031}, 'veh24': {'veh14': 125.24813842773438, 'veh18': 123.70783996582031, 'veh24': 0}}"
