Frame Cars_Data PathLoss RSSI
74 "[{'vehId': 'veh3', 'x_coor': 177.74027145630708, 'y_coor': 81.13590273631422, 'z_coor': 13.115212440490723, 'angle': -2.5471271886107676, 'velocity': 14.83070433022442}, {'vehId': 'veh7', 'x_coor': 91.19666915683666, 'y_coor': 123.9046547601294, 'z_coor': 11.0, 'angle': -5.659752224635854, 'velocity': 13.669568698865124}, {'vehId': 'veh9', 'x_coor': 234.56486204759545, 'y_coor': 205.24896221804772, 'z_coor': 9.031039237976074, 'angle': -5.8024415844114525, 'velocity': 14.320940202557734}]" "{'veh3': {'veh3': 0, 'veh7': -84.48962211608887, 'veh9': -83.73771667480469}, 'veh7': {'veh3': -84.47704315185547, 'veh7': 0, 'veh9': -90.46424865722656}, 'veh9': {'veh3': -83.66159439086914, 'veh7': -90.46196937561035, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 21.470731735229492, 'veh9': 17.707839965820312}, 'veh7': {'veh3': 21.458152770996094, 'veh7': 0, 'veh9': 22.799392700195312}, 'veh9': {'veh3': 17.631717681884766, 'veh7': 22.7971134185791, 'veh9': 0}}"
75 "[{'vehId': 'veh3', 'x_coor': 190.2901674204847, 'y_coor': 89.62016499682409, 'z_coor': 13.262972831726074, 'angle': -2.5471271886107676, 'velocity': 15.147814225698696}, {'vehId': 'veh7', 'x_coor': 80.64905248949293, 'y_coor': 116.31981542099385, 'z_coor': 11.174871444702148, 'angle': -5.659752224635854, 'velocity': 12.966540984844551}, {'vehId': 'veh9', 'x_coor': 221.56136258444775, 'y_coor': 198.40621401359545, 'z_coor': 8.504673957824707, 'angle': -5.797028791547881, 'velocity': 14.803074634018607}]" "{'veh3': {'veh3': 0, 'veh7': -85.72277069091797, 'veh9': -84.26262855529785}, 'veh7': {'veh3': -86.89698219299316, 'veh7': 0, 'veh9': -90.20953178405762}, 'veh9': {'veh3': -84.26521301269531, 'veh7': -90.25679588317871, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 21.348487854003906, 'veh9': 19.855554580688477}, 'veh7': {'veh3': 22.5226993560791, 'veh7': 0, 'veh9': 22.637327194213867}, 'veh9': {'veh3': 19.858139038085938, 'veh7': 22.68459129333496, 'veh9': 0}}"
76 "[{'vehId': 'veh3', 'x_coor': 202.2761153581884, 'y_coor': 97.72317445878025, 'z_coor': 13.204432487487793, 'angle': -2.5471271886107547, 'velocity': 14.467124922587411}, {'vehId': 'veh7', 'x_coor': 69.99575899890834, 'y_coor': 108.65898339541252, 'z_coor': 11.422611236572266, 'angle': -5.659752224635861, 'velocity': 13.09645306858024}, {'vehId': 'veh9', 'x_coor': 208.8029526755883, 'y_coor': 191.66388868900913, 'z_coor': 8.476861953735352, 'angle': -5.7970287915478895, 'velocity': 14.431106323645704}]" "{'veh3': {'veh3': 0, 'veh7': -88.38171005249023, 'veh9': -82.27469444274902}, 'veh7': {'veh3': -88.38388442993164, 'veh7': 0, 'veh9': -90.2318286895752}, 'veh9': {'veh3': -82.18199729919434, 'veh7': -90.2318286895752, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 22.598308563232422, 'veh9': 19.462636947631836}, 'veh7': {'veh3': 22.600482940673828, 'veh7': 0, 'veh9': 22.731340408325195}, 'veh9': {'veh3': 19.36993980407715, 'veh7': 22.731340408325195, 'veh9': 0}}"
77 "[{'vehId': 'veh3', 'x_coor': 215.03260673398762, 'y_coor': 106.24851362439716, 'z_coor': 13.503594398498535, 'angle': -2.555871757250574, 'velocity': 15.34145429778366}, {'vehId': 'veh7', 'x_coor': 59.46224223302954, 'y_coor': 101.07951192568373, 'z_coor': 11.667722702026367, 'angle': -5.659330067592766, 'velocity': 13.015364638774418}, {'vehId': 'veh9', 'x_coor': 195.8755684172849, 'y_coor': 184.82638326587494, 'z_coor': 8.919063568115234, 'angle': -5.795989361343626, 'velocity': 14.620081407217562}]" "{'veh3': {'veh3': 0, 'veh7': -86.7423152923584, 'veh9': -81.56200408935547}, 'veh7': {'veh3': -86.76203727722168, 'veh7': 0, 'veh9': -87.39363670349121}, 'veh9': {'veh3': -81.56716346740723, 'veh7': -87.38892555236816, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 19.575246810913086, 'veh9': 20.06818389892578}, 'veh7': {'veh3': 19.594968795776367, 'veh7': 0, 'veh9': 19.983068466186523}, 'veh9': {'veh3': 20.07334327697754, 'veh7': 19.978357315063477, 'veh9': 0}}"
78 "[{'vehId': 'veh3', 'x_coor': 227.22310056983775, 'y_coor': 113.8310182422415, 'z_coor': 12.842674255371094, 'angle': -2.5976133234074914, 'velocity': 14.35893025939806}, {'vehId': 'veh7', 'x_coor': 48.928389040227444, 'y_coor': 93.4997483199295, 'z_coor': 11.912841796875, 'angle': -5.659455364558204, 'velocity': 12.949029858771473}, {'vehId': 'veh9', 'x_coor': 183.4965730854555, 'y_coor': 178.23494638412524, 'z_coor': 9.345355033874512, 'angle': -5.79369674920278, 'velocity': 14.067092560454524}]" "{'veh3': {'veh3': 0, 'veh7': -86.03736877441406, 'veh9': -81.3750171661377}, 'veh7': {'veh3': -86.3901424407959, 'veh7': 0, 'veh9': -87.3149299621582}, 'veh9': {'veh3': -81.43896102905273, 'veh7': -87.30997085571289, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 17.635238647460938, 'veh9': 20.21849250793457}, 'veh7': {'veh3': 17.988012313842773, 'veh7': 0, 'veh9': 19.961414337158203}, 'veh9': {'veh3': 20.28243637084961, 'veh7': 19.95645523071289, 'veh9': 0}}"
79 "[{'vehId': 'veh3', 'x_coor': 239.870011449645, 'y_coor': 121.74059287479821, 'z_coor': 11.999513626098633, 'angle': -2.5530664646339636, 'velocity': 14.922995917536193}, {'vehId': 'veh7', 'x_coor': 40.56017704866275, 'y_coor': 83.89055922894386, 'z_coor': 11.329216957092285, 'angle': -5.011647454501064, 'velocity': 13.559989990352415}, {'vehId': 'veh9', 'x_coor': 170.24803327553235, 'y_coor': 171.204608256666, 'z_coor': 9.800032615661621, 'angle': -5.796198551028184, 'velocity': 14.960868017644875}]" "{'veh3': {'veh3': 0, 'veh7': -89.76731300354004, 'veh9': -82.05245971679688}, 'veh7': {'veh3': -89.7409725189209, 'veh7': 0, 'veh9': -89.8037052154541}, 'veh9': {'veh3': -82.10335731506348, 'veh7': -89.8037052154541, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 20.299692153930664, 'veh9': 20.096832275390625}, 'veh7': {'veh3': 20.273351669311523, 'veh7': 0, 'veh9': 22.598657608032227}, 'veh9': {'veh3': 20.147729873657227, 'veh7': 22.598657608032227, 'veh9': 0}}"
80 "[{'vehId': 'veh3', 'x_coor': 252.17892308731012, 'y_coor': 130.42641356258537, 'z_coor': 11.437771797180176, 'angle': -2.5270827824165107, 'velocity': 15.065133229889781}, {'vehId': 'veh7', 'x_coor': 28.75254451096697, 'y_coor': 76.4107969399683, 'z_coor': 10.603555679321289, 'angle': -5.666582950513973, 'velocity': 13.984399983904087}, {'vehId': 'veh9', 'x_coor': 157.8153317168456, 'y_coor': 164.62910752449028, 'z_coor': 10.319233894348145, 'angle': -5.796695639371578, 'velocity': 14.064159323148683}]" "{'veh3': {'veh3': 0, 'veh7': -91.09384536743164, 'veh9': -81.87162399291992}, 'veh7': {'veh3': -91.42000198364258, 'veh7': 0, 'veh9': -85.66926002502441}, 'veh9': {'veh3': -81.94740295410156, 'veh7': -85.65712928771973, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 20.541263580322266, 'veh9': 18.515789031982422}, 'veh7': {'veh3': 20.867420196533203, 'veh7': 0, 'veh9': 18.465158462524414}, 'veh9': {'veh3': 18.591567993164062, 'veh7': 18.453027725219727, 'veh9': 0}}"
81 "[{'vehId': 'veh3', 'x_coor': 262.7093710272266, 'y_coor': 137.64646965206344, 'z_coor': 11.320610046386719, 'angle': -2.541252613126314, 'velocity': 12.76927264012631}, {'vehId': 'veh7', 'x_coor': 17.691817195488113, 'y_coor': 68.3950068061817, 'z_coor': 9.825883865356445, 'angle': -5.6554745550991905, 'velocity': 13.648996409366601}, {'vehId': 'veh9', 'x_coor': 145.09983785046842, 'y_coor': 157.90404146916296, 'z_coor': 10.0, 'angle': -5.79669563937157, 'velocity': 14.384060516943476}]" "{'veh3': {'veh3': 0, 'veh7': -93.34809303283691, 'veh9': -85.01163482666016}, 'veh7': {'veh3': -93.43615531921387, 'veh7': 0, 'veh9': -90.09334564208984}, 'veh9': {'veh3': -84.9970817565918, 'veh7': -90.12126922607422, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 21.90708351135254, 'veh9': 20.152137756347656}, 'veh7': {'veh3': 21.995145797729492, 'veh7': 0, 'veh9': 22.924034118652344}, 'veh9': {'veh3': 20.137584686279297, 'veh7': 22.95195770263672, 'veh9': 0}}"
82 "[{'vehId': 'veh3', 'x_coor': 270.1097488569848, 'y_coor': 142.5595902731659, 'z_coor': 10.97962474822998, 'angle': -2.558025504826344, 'velocity': 8.884924316542087}, {'vehId': 'veh7', 'x_coor': 6.554058483566678, 'y_coor': 60.26421611805739, 'z_coor': 9.037054061889648, 'angle': -5.652444165648484, 'velocity': 13.796013601718233}, {'vehId': 'veh9', 'x_coor': 132.23571953944776, 'y_coor': 150.57375030344286, 'z_coor': 10.06716251373291, 'angle': -5.7489481083598974, 'velocity': 14.558181966481984}]" "{'veh3': {'veh3': 0, 'veh7': -101.4747142791748, 'veh9': -86.81869506835938}, 'veh7': {'veh3': -101.90258979797363, 'veh7': 0, 'veh9': -90.11510848999023}, 'veh9': {'veh3': -86.88447952270508, 'veh7': -90.0550365447998, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 29.329877853393555, 'veh9': 20.691070556640625}, 'veh7': {'veh3': 29.757753372192383, 'veh7': 0, 'veh9': 22.998409271240234}, 'veh9': {'veh3': 20.756855010986328, 'veh7': 22.938337326049805, 'veh9': 0}}"
83 "[{'vehId': 'veh12', 'x_coor': 169.60987106411318, 'y_coor': 106.3467478534725, 'z_coor': 7.8561601638793945, 'angle': -5.723437359214607, 'velocity': 0.0}, {'vehId': 'veh3', 'x_coor': 274.054447277266, 'y_coor': 145.16419079805542, 'z_coor': 10.72695541381836, 'angle': -2.558025504826344, 'velocity': 4.728140266817857}, {'vehId': 'veh7', 'x_coor': -4.683397846677849, 'y_coor': 52.0130746750753, 'z_coor': 8.72226333618164, 'angle': -5.647753677084022, 'velocity': 13.946151318459533}, {'vehId': 'veh9', 'x_coor': 119.53797256801118, 'y_coor': 142.57566068948745, 'z_coor': 10.325803756713867, 'angle': -5.718344584003517, 'velocity': 14.946309403832323}]" "{'veh12': {'veh12': 0, 'veh3': -86.44743919372559, 'veh7': -98.86285781860352, 'veh9': -78.2479190826416}, 'veh3': {'veh12': -86.44536018371582, 'veh3': 0, 'veh7': -102.4954891204834, 'veh9': -89.9148941040039}, 'veh7': {'veh12': -95.6041145324707, 'veh3': -102.49552726745605, 'veh7': 0, 'veh9': -88.88768196105957}, 'veh9': {'veh12': -78.2529354095459, 'veh3': -89.93751525878906, 'veh7': -88.88614654541016, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': 22.18178367614746, 'veh7': 30.311237335205078, 'veh9': 19.0975284576416}, 'veh3': {'veh12': 22.179704666137695, 'veh3': 0, 'veh7': 29.80843162536621, 'veh9': 22.811012268066406}, 'veh7': {'veh12': 27.052494049072266, 'veh3': 29.808469772338867, 'veh7': 0, 'veh9': 21.82896614074707}, 'veh9': {'veh12': 19.1025447845459, 'veh3': 22.833633422851562, 'veh7': 21.827430725097656, 'veh9': 0}}"
84 "[{'vehId': 'veh12', 'x_coor': 168.2941316799591, 'y_coor': 105.5223075743989, 'z_coor': 7.645750999450684, 'angle': -5.7234373592145955, 'velocity': 1.549669988709502}, {'vehId': 'veh3', 'x_coor': 279.9184979713853, 'y_coor': 145.39728081302474, 'z_coor': 10.704377174377441, 'angle': -3.208367643166621, 'velocity': 6.030625438989004}, {'vehId': 'veh7', 'x_coor': -15.804727686399474, 'y_coor': 43.73278338641694, 'z_coor': 8.0, 'angle': -5.64256009256847, 'velocity': 13.866255521064387}, {'vehId': 'veh9', 'x_coor': 106.96038221213053, 'y_coor': 134.6050711103489, 'z_coor': 10.583556175231934, 'angle': -5.71834458400352, 'velocity': 14.861732942740685}]" "{'veh12': {'veh12': 0, 'veh3': -96.42355918884277, 'veh7': -102.81634330749512, 'veh9': -80.09501457214355}, 'veh3': {'veh12': -96.45816802978516, 'veh3': 0, 'veh7': -200, 'veh9': -89.98678207397461}, 'veh7': {'veh12': -102.8145694732666, 'veh3': -200, 'veh7': 0, 'veh9': -88.80599975585938}, 'veh9': {'veh12': -80.09464263916016, 'veh3': -89.5618724822998, 'veh7': -88.80600929260254, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': 31.620763778686523, 'veh7': 33.72859001159668, 'veh9': 20.128965377807617}, 'veh3': {'veh12': 31.655372619628906, 'veh3': 0, 'veh7': 126.773681640625, 'veh9': 21.887950897216797}, 'veh7': {'veh12': 33.726816177368164, 'veh3': 126.773681640625, 'veh7': 0, 'veh9': 21.802658081054688}, 'veh9': {'veh12': 20.12859344482422, 'veh3': 21.463041305541992, 'veh7': 21.80266761779785, 'veh9': 0}}"
85 "[{'vehId': 'veh12', 'x_coor': 165.58243520801244, 'y_coor': 103.82316272624826, 'z_coor': 7.212106227874756, 'angle': -5.723437359214607, 'velocity': 3.1938199096824977}, {'vehId': 'veh3', 'x_coor': 287.18082557242946, 'y_coor': 145.2581441914611, 'z_coor': 10.71792221069336, 'angle': -2.8964428772378072, 'velocity': 7.407379213553717}, {'vehId': 'veh7', 'x_coor': -24.94999894660708, 'y_coor': 36.914836656725754, 'z_coor': 8.0, 'angle': -5.642560092568463, 'velocity': 11.407604015270849}, {'vehId': 'veh9', 'x_coor': 95.06810005265106, 'y_coor': 126.6886184064602, 'z_coor': 11.0, 'angle': -5.659752224635854, 'velocity': 14.264457275009967}]" "{'veh12': {'veh12': 0, 'veh3': -200, 'veh7': -99.94335174560547, 'veh9': -81.90752029418945}, 'veh3': {'veh12': -200, 'veh3': 0, 'veh7': -200, 'veh9': -90.9618091583252}, 'veh7': {'veh12': -99.93982315063477, 'veh3': -200, 'veh7': 0, 'veh9': -88.55052947998047}, 'veh9': {'veh12': -81.99932098388672, 'veh3': -90.96175193786621, 'veh7': -88.3173656463623, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': 134.4980010986328, 'veh7': 30.51575469970703, 'veh9': 21.173297882080078}, 'veh3': {'veh12': 134.4980010986328, 'veh3': 0, 'veh7': 126.2957763671875, 'veh9': 21.927156448364258}, 'veh7': {'veh12': 30.512226104736328, 'veh3': 126.2957763671875, 'veh7': 0, 'veh9': 21.710838317871094}, 'veh9': {'veh12': 21.265098571777344, 'veh3': 21.927099227905273, 'veh7': 21.47767448425293, 'veh9': 0}}"
86 "[{'vehId': 'veh12', 'x_coor': 161.2834847638041, 'y_coor': 101.12944697476212, 'z_coor': 6.524633884429932, 'angle': -5.723437359214586, 'velocity': 5.063278158707544}, {'vehId': 'veh3', 'x_coor': 295.95130062075356, 'y_coor': 149.5099379714461, 'z_coor': 10.407306671142578, 'angle': -2.69019105401732, 'velocity': 9.74741444706065}, {'vehId': 'veh7', 'x_coor': -31.948208851329582, 'y_coor': 31.69755868037936, 'z_coor': 8.0, 'angle': -5.642560092568463, 'velocity': 8.729408361694448}, {'vehId': 'veh9', 'x_coor': 83.20318121505153, 'y_coor': 118.15650105774176, 'z_coor': 11.145002365112305, 'angle': -5.659752224635854, 'velocity': 14.585944980908438}]" "{'veh12': {'veh12': 0, 'veh3': -200, 'veh7': -200, 'veh9': -86.41082763671875}, 'veh3': {'veh12': -200, 'veh3': 0, 'veh7': -200, 'veh9': -91.82489395141602}, 'veh7': {'veh12': -200, 'veh3': -200, 'veh7': 0, 'veh9': -88.29665184020996}, 'veh9': {'veh12': -86.60707473754883, 'veh3': -91.33197784423828, 'veh7': -88.06818962097168, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': 133.5612030029297, 'veh7': 130.42770385742188, 'veh9': 25.020599365234375}, 'veh3': {'veh12': 133.5612030029297, 'veh3': 0, 'veh7': 125.83454895019531, 'veh9': 21.851078033447266}, 'veh7': {'veh12': 130.42770385742188, 'veh3': 125.83454895019531, 'veh7': 0, 'veh9': 21.80440330505371}, 'veh9': {'veh12': 25.216846466064453, 'veh3': 21.35816192626953, 'veh7': 21.57594108581543, 'veh9': 0}}"
87 "[{'vehId': 'veh12', 'x_coor': 155.69943001703558, 'y_coor': 97.63069261840792, 'z_coor': 5.45307731628418, 'angle': -5.7234721661829235, 'velocity': 6.57675728625618}, {'vehId': 'veh3', 'x_coor': 306.0187899277906, 'y_coor': 154.39050466593835, 'z_coor': 9.944014549255371, 'angle': -2.69019105401732, 'velocity': 11.188902559593185}, {'vehId': 'veh7', 'x_coor': -35.338849575368386, 'y_coor': 29.169781517923354, 'z_coor': 8.0, 'angle': -5.642560092568463, 'velocity': 4.229408361694448}, {'vehId': 'veh9', 'x_coor': 71.92577823182802, 'y_coor': 110.04686904435346, 'z_coor': 11.377729415893555, 'angle': -5.659752224635854, 'velocity': 13.86369192173171}]" "{'veh12': {'veh12': 0, 'veh3': -98.39646339416504, 'veh7': -200, 'veh9': -92.23269462585449}, 'veh3': {'veh12': -97.9828929901123, 'veh3': 0, 'veh7': -200, 'veh9': -93.21212768554688}, 'veh7': {'veh12': -200, 'veh3': -200, 'veh7': 0, 'veh9': -87.74199485778809}, 'veh9': {'veh12': -92.15272903442383, 'veh3': -93.22724342346191, 'veh7': -87.52994537353516, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': 30.95078468322754, 'veh7': 130.529052734375, 'veh9': 30.331846237182617}, 'veh3': {'veh12': 30.537214279174805, 'veh3': 0, 'veh7': 125.46424865722656, 'veh9': 22.34796142578125}, 'veh7': {'veh12': 130.529052734375, 'veh3': 125.46424865722656, 'veh7': 0, 'veh9': 21.85211753845215}, 'veh9': {'veh12': 30.251880645751953, 'veh3': 22.36307716369629, 'veh7': 21.64006805419922, 'veh9': 0}}"
88 "[{'vehId': 'veh12', 'x_coor': 148.3762702691866, 'y_coor': 93.0425914283191, 'z_coor': 3.924807071685791, 'angle': -5.72349418085547, 'velocity': 8.624866746272893}, {'vehId': 'veh3', 'x_coor': 318.2921700397564, 'y_coor': 160.34045389125652, 'z_coor': 10.297088623046875, 'angle': -2.6901910540173204, 'velocity': 13.64050658128304}, {'vehId': 'veh7', 'x_coor': -40.50811963844427, 'y_coor': 26.125128470538527, 'z_coor': 8.357916831970215, 'angle': -5.762376446725156, 'velocity': 6.019793628483683}, {'vehId': 'veh9', 'x_coor': 60.60140908429173, 'y_coor': 101.89942182499982, 'z_coor': 11.641206741333008, 'angle': -5.659330067592766, 'velocity': 13.977467129090122}]" "{'veh12': {'veh12': 0, 'veh3': -98.50733757019043, 'veh7': -200, 'veh9': -92.36222267150879}, 'veh3': {'veh12': -98.50719451904297, 'veh3': 0, 'veh7': -121.47662162780762, 'veh9': -93.34487915039062}, 'veh7': {'veh12': -200, 'veh3': -121.41687393188477, 'veh7': 0, 'veh9': -83.16341400146484}, 'veh9': {'veh12': -92.17776298522949, 'veh3': -92.940673828125, 'veh7': -82.66427040100098, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': 29.941404342651367, 'veh7': 130.63731384277344, 'veh9': 30.09458351135254}, 'veh3': {'veh12': 29.941261291503906, 'veh3': 0, 'veh7': 46.48754692077637, 'veh9': 21.58184814453125}, 'veh7': {'veh12': 130.63731384277344, 'veh3': 46.427799224853516, 'veh7': 0, 'veh9': 17.805686950683594}, 'veh9': {'veh12': 29.910123825073242, 'veh3': 21.177642822265625, 'veh7': 17.306543350219727, 'veh9': 0}}"
